policy,baseline,k,query_type,metric,pairs,mean_delta,median_delta,cluster_bootstrap_ci_low,cluster_bootstrap_ci_high
adaptive_offline_global,no_prefetch,10,semantic,shadow_current_prefetch_hit,300,0.72,1.0,0.6369119654231119,0.8055555555555556
adaptive_offline_global,no_prefetch,10,semantic,shadow_cache_bytes_after,300,7640623.786666667,212992.0,2460028.342857143,14209242.429732062
adaptive_offline_global,no_prefetch,10,semantic,lmcache_retrieved_tokens_delta,300,146.82666666666665,0.0,120.89459064327485,173.21038961038957
adaptive_offline_global,no_prefetch,10,semantic,lmcache_stored_tokens_delta,300,-112.48,0.0,-139.09527649769586,-85.09998323413538
adaptive_offline_global,no_prefetch,10,semantic,vllm_prefix_cache_hit_tokens_delta,300,146.79333333333332,0.0,120.86495390675763,173.13725649350647
adaptive_offline_global,no_prefetch,10,semantic,online_updated,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,semantic,population_request_count,300,10.0,10.0,10.0,10.0
adaptive_offline_global,no_prefetch,10,semantic,population_prompt_tokens,300,3749.84,3769.0,3723.3129354207435,3773.8279411764706
adaptive_offline_global,no_prefetch,10,semantic,predicted_count,300,10.0,10.0,10.0,10.0
adaptive_offline_global,no_prefetch,10,semantic,completed_prefetch_count,300,10.0,10.0,10.0,10.0
adaptive_offline_global,no_prefetch,10,semantic,current_insert_eviction_count,300,0.06,0.0,-0.03378664681630784,0.16778768431881644
adaptive_offline_global,no_prefetch,10,semantic,prefetch_eviction_count,300,8.1,10.0,7.3629311619197795,8.803691723695465
adaptive_offline_global,no_prefetch,10,semantic,target_insert_eviction_count,300,-0.6,-1.0,-0.6788389258089116,-0.5324571262071263
adaptive_offline_global,no_prefetch,10,semantic,retry_count,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,semantic,prefetch_completed_before_demand,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,semantic,request_success,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,prediction_hit,300,0.9733333333333334,1.0,0.9299273347088903,1.0
adaptive_offline_global,no_prefetch,10,structural,candidate_universe_size,300,207.74666666666667,202.5,186.69995602869704,228.47228353341524
adaptive_offline_global,no_prefetch,10,structural,prompt_tokens,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,capacity_bytes,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,ready_cache_ttft_ms,300,-13.06163056,-22.903496999999998,-15.513991105151517,-10.068854613245591
adaptive_offline_global,no_prefetch,10,structural,request_e2e_ms,300,-13.0696341,-22.925116499999998,-15.518220510454546,-10.081227895180886
adaptive_offline_global,no_prefetch,10,structural,policy_ms,300,3.08873589,2.88495,2.8839980666850065,3.320140402917092
adaptive_offline_global,no_prefetch,10,structural,current_access_ttft_ms,300,-2.6089786966666666,-2.2286685000000013,-5.076006493186293,-0.5013955152603076
adaptive_offline_global,no_prefetch,10,structural,current_access_request_ms,300,-2.6121836,-2.250114,-5.077204867758219,-0.5053231475563271
adaptive_offline_global,no_prefetch,10,structural,speculative_population_ms,300,622.93118726,650.2224269999999,604.792940508702,642.3674114866132
adaptive_offline_global,no_prefetch,10,structural,available_overlap_ms,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,exposed_population_ms,300,622.93118726,650.2224269999999,604.792940508702,642.3674114866132
adaptive_offline_global,no_prefetch,10,structural,end_to_end_ttft_ms,300,612.95829259,646.4570785000001,594.7242186199421,632.0445346098845
adaptive_offline_global,no_prefetch,10,structural,end_to_end_request_ms,300,612.9502890499999,646.4464625,594.7150349836527,632.0348637123867
adaptive_offline_global,no_prefetch,10,structural,prefetch_bytes_scheduled,300,122444185.6,122568704.0,121216906.30269389,123519222.90270323
adaptive_offline_global,no_prefetch,10,structural,prefetch_bytes_completed,300,122444185.6,122568704.0,121216906.30269389,123519222.90270323
adaptive_offline_global,no_prefetch,10,structural,prefetch_completion_fraction,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,shadow_residency_before_prefetch,300,-0.02666666666666667,0.0,-0.10064296945193173,0.050007861635220086
adaptive_offline_global,no_prefetch,10,structural,shadow_residency_hit,300,0.7666666666666667,1.0,0.6885216203373723,0.8355263157894737
adaptive_offline_global,no_prefetch,10,structural,shadow_current_prefetch_hit,300,0.7933333333333333,1.0,0.7164152641050069,0.8677757690541781
adaptive_offline_global,no_prefetch,10,structural,shadow_cache_bytes_after,300,6639015.253333333,2228224.0,2772549.8299275166,11659030.33557047
adaptive_offline_global,no_prefetch,10,structural,lmcache_retrieved_tokens_delta,300,173.43666666666667,384.0,144.97348296836984,198.60539797575905
adaptive_offline_global,no_prefetch,10,structural,lmcache_stored_tokens_delta,300,-135.25666666666666,0.0,-158.0330253776324,-112.20192190359975
adaptive_offline_global,no_prefetch,10,structural,vllm_prefix_cache_hit_tokens_delta,300,187.28666666666666,384.0,161.8461286089239,209.99095632415577
adaptive_offline_global,no_prefetch,10,structural,online_updated,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,population_request_count,300,10.0,10.0,10.0,10.0
adaptive_offline_global,no_prefetch,10,structural,population_prompt_tokens,300,3746.7,3750.5,3709.2464081632656,3779.507534872535
adaptive_offline_global,no_prefetch,10,structural,predicted_count,300,10.0,10.0,10.0,10.0
adaptive_offline_global,no_prefetch,10,structural,completed_prefetch_count,300,10.0,10.0,10.0,10.0
adaptive_offline_global,no_prefetch,10,structural,current_insert_eviction_count,300,0.04,0.0,-0.041666666666666664,0.1267605633802817
adaptive_offline_global,no_prefetch,10,structural,prefetch_eviction_count,300,8.36,10.0,7.745791025832463,8.97795693277311
adaptive_offline_global,no_prefetch,10,structural,target_insert_eviction_count,300,-0.7333333333333333,-1.0,-0.8053737882177479,-0.649670833729442
adaptive_offline_global,no_prefetch,10,structural,retry_count,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,prefetch_completed_before_demand,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,10,structural,request_success,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,prediction_hit,1200,0.9766666666666667,1.0,0.9533333333333334,0.995
adaptive_offline_global,no_prefetch,16,all,candidate_universe_size,1200,204.76333333333332,199.0,187.87454166666666,222.677875
adaptive_offline_global,no_prefetch,16,all,prompt_tokens,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,capacity_bytes,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,ready_cache_ttft_ms,1200,-10.292006572500002,-18.6619205,-11.779706685979166,-8.714799091104167
adaptive_offline_global,no_prefetch,16,all,request_e2e_ms,1200,-10.298331720833334,-18.667371499999998,-11.7874211051875,-8.720618398229167
adaptive_offline_global,no_prefetch,16,all,policy_ms,1200,3.220083884166667,3.031929,3.0615970765833334,3.3935470663125
adaptive_offline_global,no_prefetch,16,all,current_access_ttft_ms,1200,0.6543653308333336,-0.7096005000000041,-0.08468982997916666,1.3883555709166666
adaptive_offline_global,no_prefetch,16,all,current_access_request_ms,1200,0.6593908933333336,-0.6797285000000031,-0.0785898851041667,1.3929334097291666
adaptive_offline_global,no_prefetch,16,all,speculative_population_ms,1200,1029.9128854058333,1053.2222845000001,1017.6896970531667,1041.0556519170418
adaptive_offline_global,no_prefetch,16,all,available_overlap_ms,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,exposed_population_ms,1200,1029.9128854058333,1053.2222845000001,1017.6896970531667,1041.0556519170418
adaptive_offline_global,no_prefetch,16,all,end_to_end_ttft_ms,1200,1022.8409627175001,1046.4810390000002,1010.297638168271,1034.6730289193333
adaptive_offline_global,no_prefetch,16,all,end_to_end_request_ms,1200,1022.8346375691667,1046.4686475,1010.2919657927083,1034.6682637837707
adaptive_offline_global,no_prefetch,16,all,prefetch_bytes_scheduled,1200,194148324.69333333,195690496.0,192090791.936,195978862.592
adaptive_offline_global,no_prefetch,16,all,prefetch_bytes_completed,1200,194148324.69333333,195690496.0,192090791.936,195978862.592
adaptive_offline_global,no_prefetch,16,all,prefetch_completion_fraction,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,shadow_residency_before_prefetch,1200,-0.115,0.0,-0.14666666666666667,-0.085
adaptive_offline_global,no_prefetch,16,all,shadow_residency_hit,1200,0.745,1.0,0.7183333333333334,0.7716666666666666
adaptive_offline_global,no_prefetch,16,all,shadow_current_prefetch_hit,1200,0.8616666666666667,1.0,0.8416666666666667,0.8816666666666667
adaptive_offline_global,no_prefetch,16,all,shadow_cache_bytes_after,1200,10244478.293333333,2244608.0,6749869.397333333,14075389.269333333
adaptive_offline_global,no_prefetch,16,all,lmcache_retrieved_tokens_delta,1200,199.41833333333332,384.0,176.79950000000002,224.18497916666666
adaptive_offline_global,no_prefetch,16,all,lmcache_stored_tokens_delta,1200,-169.78166666666667,-384.0,-186.08466666666666,-153.45200000000003
adaptive_offline_global,no_prefetch,16,all,vllm_prefix_cache_hit_tokens_delta,1200,190.84916666666666,384.0,173.32975000000002,206.85220833333332
adaptive_offline_global,no_prefetch,16,all,online_updated,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,population_request_count,1200,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,all,population_prompt_tokens,1200,5940.9366666666665,5988.0,5878.14575,5996.80025
adaptive_offline_global,no_prefetch,16,all,predicted_count,1200,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,all,completed_prefetch_count,1200,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,all,current_insert_eviction_count,1200,0.165,0.0,0.11666666666666667,0.21666666666666667
adaptive_offline_global,no_prefetch,16,all,prefetch_eviction_count,1200,14.323333333333334,16.0,13.938333333333333,14.686666666666667
adaptive_offline_global,no_prefetch,16,all,target_insert_eviction_count,1200,-0.7016666666666667,-1.0,-0.7316666666666667,-0.6699583333333335
adaptive_offline_global,no_prefetch,16,all,retry_count,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,prefetch_completed_before_demand,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,all,request_success,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,prediction_hit,600,0.9766666666666667,1.0,0.94533431705061,1.0
adaptive_offline_global,no_prefetch,16,multi-hop,candidate_universe_size,600,202.20666666666668,199.0,184.93902193836638,219.85243703049048
adaptive_offline_global,no_prefetch,16,multi-hop,prompt_tokens,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,capacity_bytes,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,ready_cache_ttft_ms,600,-11.585886339999998,-19.885554000000003,-13.506843249993931,-9.576476513899529
adaptive_offline_global,no_prefetch,16,multi-hop,request_e2e_ms,600,-11.592358866666666,-19.841792,-13.50999474401039,-9.588182968812454
adaptive_offline_global,no_prefetch,16,multi-hop,policy_ms,600,3.2282365200000003,3.0508805,3.0526129601763325,3.3901610313793467
adaptive_offline_global,no_prefetch,16,multi-hop,current_access_ttft_ms,600,0.05100379500000031,-0.8293254999999995,-1.402254437478956,1.2552712279385745
adaptive_offline_global,no_prefetch,16,multi-hop,current_access_request_ms,600,0.055957979999999734,-0.8332799999999985,-1.3981756128787879,1.2607073108027864
adaptive_offline_global,no_prefetch,16,multi-hop,speculative_population_ms,600,1034.6966367416667,1055.648432,1020.4490965932066,1047.7139754691552
adaptive_offline_global,no_prefetch,16,multi-hop,available_overlap_ms,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,exposed_population_ms,600,1034.6966367416667,1055.648432,1020.4490965932066,1047.7139754691552
adaptive_offline_global,no_prefetch,16,multi-hop,end_to_end_ttft_ms,600,1026.3389869216667,1047.5610385,1011.62845978807,1039.7443302582512
adaptive_offline_global,no_prefetch,16,multi-hop,end_to_end_request_ms,600,1026.332514395,1047.520378,1011.6168595834046,1039.7382230730107
adaptive_offline_global,no_prefetch,16,multi-hop,prefetch_bytes_scheduled,600,194071647.57333332,195461120.0,192120776.2281594,195856454.02688408
adaptive_offline_global,no_prefetch,16,multi-hop,prefetch_bytes_completed,600,194071647.57333332,195461120.0,192120776.2281594,195856454.02688408
adaptive_offline_global,no_prefetch,16,multi-hop,prefetch_completion_fraction,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,shadow_residency_before_prefetch,600,-0.12666666666666668,0.0,-0.1563661100803958,-0.09841139734582358
adaptive_offline_global,no_prefetch,16,multi-hop,shadow_residency_hit,600,0.76,1.0,0.7189639384437008,0.8007011589934045
adaptive_offline_global,no_prefetch,16,multi-hop,shadow_current_prefetch_hit,600,0.8866666666666667,1.0,0.8591940332559419,0.9124589646464646
adaptive_offline_global,no_prefetch,16,multi-hop,shadow_cache_bytes_after,600,11966764.373333333,2359296.0,5929156.601307189,19128810.281500027
adaptive_offline_global,no_prefetch,16,multi-hop,lmcache_retrieved_tokens_delta,600,223.52833333333334,384.0,188.5401555448098,267.84825708061
adaptive_offline_global,no_prefetch,16,multi-hop,lmcache_stored_tokens_delta,600,-168.89833333333334,-384.0,-196.92435521944398,-138.48992728276878
adaptive_offline_global,no_prefetch,16,multi-hop,vllm_prefix_cache_hit_tokens_delta,600,202.31666666666666,384.0,181.42689218119764,221.62680618239125
adaptive_offline_global,no_prefetch,16,multi-hop,online_updated,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,population_request_count,600,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,multi-hop,population_prompt_tokens,600,5938.596666666666,5981.0,5879.060797978497,5993.064637050906
adaptive_offline_global,no_prefetch,16,multi-hop,predicted_count,600,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,multi-hop,completed_prefetch_count,600,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,multi-hop,current_insert_eviction_count,600,0.18666666666666668,0.0,0.11659750908276514,0.2604643304812251
adaptive_offline_global,no_prefetch,16,multi-hop,prefetch_eviction_count,600,14.686666666666667,16.0,14.279853426184484,15.110396799741393
adaptive_offline_global,no_prefetch,16,multi-hop,target_insert_eviction_count,600,-0.71,-1.0,-0.7623832873793709,-0.6546744840969331
adaptive_offline_global,no_prefetch,16,multi-hop,retry_count,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,prefetch_completed_before_demand,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,multi-hop,request_success,600,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,prediction_hit,300,0.9733333333333334,1.0,0.9383561643835616,1.0
adaptive_offline_global,no_prefetch,16,semantic,candidate_universe_size,300,206.89333333333335,201.5,188.24860110347097,226.1407555282555
adaptive_offline_global,no_prefetch,16,semantic,prompt_tokens,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,capacity_bytes,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,ready_cache_ttft_ms,300,-6.756629833333332,-1.4003700000000059,-9.538379661922654,-3.6456731866371044
adaptive_offline_global,no_prefetch,16,semantic,request_e2e_ms,300,-6.760561273333335,-1.3921779999999977,-9.546840107954544,-3.6494297227548746
adaptive_offline_global,no_prefetch,16,semantic,policy_ms,300,3.1848489100000004,3.0252145,3.0423777088445174,3.350823003762183
adaptive_offline_global,no_prefetch,16,semantic,current_access_ttft_ms,300,0.8809409933333332,-1.0185444999999973,-1.2269105918706293,3.268328915674219
adaptive_offline_global,no_prefetch,16,semantic,current_access_request_ms,300,0.8868107533333334,-1.0206969999999949,-1.2216428653623337,3.2739352714821073
adaptive_offline_global,no_prefetch,16,semantic,speculative_population_ms,300,1016.5565530866666,1045.631281,993.0023514992832,1038.9362164560448
adaptive_offline_global,no_prefetch,16,semantic,available_overlap_ms,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,exposed_population_ms,300,1016.5565530866666,1045.631281,993.0023514992832,1038.9362164560448
adaptive_offline_global,no_prefetch,16,semantic,end_to_end_ttft_ms,300,1012.9847721633334,1038.7518264999999,989.2693308961384,1036.7329122057454
adaptive_offline_global,no_prefetch,16,semantic,end_to_end_request_ms,300,1012.9808407233334,1038.7435265,989.2654693829008,1036.7318741179101
adaptive_offline_global,no_prefetch,16,semantic,prefetch_bytes_scheduled,300,193843909.97333333,195624960.0,191507686.1680595,195949532.38260868
adaptive_offline_global,no_prefetch,16,semantic,prefetch_bytes_completed,300,193843909.97333333,195624960.0,191507686.1680595,195949532.38260868
adaptive_offline_global,no_prefetch,16,semantic,prefetch_completion_fraction,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,shadow_residency_before_prefetch,300,-0.11333333333333333,0.0,-0.18,-0.04827586206896552
adaptive_offline_global,no_prefetch,16,semantic,shadow_residency_hit,300,0.6933333333333334,1.0,0.64,0.75
adaptive_offline_global,no_prefetch,16,semantic,shadow_current_prefetch_hit,300,0.8133333333333334,1.0,0.757564935064935,0.87248322147651
adaptive_offline_global,no_prefetch,16,semantic,shadow_cache_bytes_after,300,9634665.813333333,1785856.0,3770671.8497578334,16835233.79199998
adaptive_offline_global,no_prefetch,16,semantic,lmcache_retrieved_tokens_delta,300,151.64333333333335,0.0,116.62906164383561,185.1216824794434
adaptive_offline_global,no_prefetch,16,semantic,lmcache_stored_tokens_delta,300,-157.74333333333334,0.0,-185.17762848075347,-128.94390318627453
adaptive_offline_global,no_prefetch,16,semantic,vllm_prefix_cache_hit_tokens_delta,300,160.33666666666667,0.0,127.58184099662977,190.51990154711672
adaptive_offline_global,no_prefetch,16,semantic,online_updated,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,population_request_count,300,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,semantic,population_prompt_tokens,300,5931.6466666666665,5986.0,5860.350774171738,5995.905163043478
adaptive_offline_global,no_prefetch,16,semantic,predicted_count,300,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,semantic,completed_prefetch_count,300,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,semantic,current_insert_eviction_count,300,0.16,0.0,0.06710290827740492,0.24827701920851653
adaptive_offline_global,no_prefetch,16,semantic,prefetch_eviction_count,300,13.833333333333334,16.0,13.133301886792452,14.535330985915493
adaptive_offline_global,no_prefetch,16,semantic,target_insert_eviction_count,300,-0.6533333333333333,-1.0,-0.7214392147587512,-0.59258669497523
adaptive_offline_global,no_prefetch,16,semantic,retry_count,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,prefetch_completed_before_demand,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,semantic,request_success,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,prediction_hit,300,0.98,1.0,0.949685534591195,1.0
adaptive_offline_global,no_prefetch,16,structural,candidate_universe_size,300,207.74666666666667,202.5,186.69995602869704,228.47228353341524
adaptive_offline_global,no_prefetch,16,structural,prompt_tokens,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,capacity_bytes,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,ready_cache_ttft_ms,300,-11.239623776666667,-19.943568499999998,-13.5818206626207,-8.531470565466453
adaptive_offline_global,no_prefetch,16,structural,request_e2e_ms,300,-11.248047876666666,-19.973943000000002,-13.592572256140734,-8.538017083010155
adaptive_offline_global,no_prefetch,16,structural,policy_ms,300,3.2390135866666667,3.01282,3.012311102468443,3.5118557488033137
adaptive_offline_global,no_prefetch,16,structural,current_access_ttft_ms,300,1.6345127400000001,-0.09302149999999898,-0.39643039451812484,3.6611516347222213
adaptive_offline_global,no_prefetch,16,structural,current_access_request_ms,300,1.63883686,-0.09652099999999919,-0.39197759473450483,3.6641113908854166
adaptive_offline_global,no_prefetch,16,structural,speculative_population_ms,300,1033.7017150533334,1056.9656035,1018.0430460225181,1049.937696837493
adaptive_offline_global,no_prefetch,16,structural,available_overlap_ms,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,exposed_population_ms,300,1033.7017150533334,1056.9656035,1018.0430460225181,1049.937696837493
adaptive_offline_global,no_prefetch,16,structural,end_to_end_ttft_ms,300,1025.7011048633333,1051.9100975000001,1009.2612769950256,1042.62646555734
adaptive_offline_global,no_prefetch,16,structural,end_to_end_request_ms,300,1025.6926807633333,1051.9199105,1009.2468232075669,1042.620713686658
adaptive_offline_global,no_prefetch,16,structural,prefetch_bytes_scheduled,300,194606093.65333334,195887104.0,192610014.63084576,196289298.517724
adaptive_offline_global,no_prefetch,16,structural,prefetch_bytes_completed,300,194606093.65333334,195887104.0,192610014.63084576,196289298.517724
adaptive_offline_global,no_prefetch,16,structural,prefetch_completion_fraction,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,shadow_residency_before_prefetch,300,-0.09333333333333334,0.0,-0.16296296296296298,-0.025153301886792476
adaptive_offline_global,no_prefetch,16,structural,shadow_residency_hit,300,0.7666666666666667,1.0,0.6885216203373723,0.8355263157894737
adaptive_offline_global,no_prefetch,16,structural,shadow_current_prefetch_hit,300,0.86,1.0,0.7984321923177423,0.9202958537287647
adaptive_offline_global,no_prefetch,16,structural,shadow_cache_bytes_after,300,7409718.613333333,2228224.0,3181219.4742857143,12519235.738190647
adaptive_offline_global,no_prefetch,16,structural,lmcache_retrieved_tokens_delta,300,198.97333333333333,384.0,163.9568666116044,229.46455102040815
adaptive_offline_global,no_prefetch,16,structural,lmcache_stored_tokens_delta,300,-183.58666666666667,-384.0,-210.84065339550455,-156.91639138423847
adaptive_offline_global,no_prefetch,16,structural,vllm_prefix_cache_hit_tokens_delta,300,198.42666666666668,384.0,164.3279790346827,226.6346497703412
adaptive_offline_global,no_prefetch,16,structural,online_updated,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,population_request_count,300,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,structural,population_prompt_tokens,300,5954.906666666667,5994.0,5893.991169154228,6006.274002616089
adaptive_offline_global,no_prefetch,16,structural,predicted_count,300,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,structural,completed_prefetch_count,300,16.0,16.0,16.0,16.0
adaptive_offline_global,no_prefetch,16,structural,current_insert_eviction_count,300,0.12666666666666668,0.0,0.04997950819672132,0.2028985507246377
adaptive_offline_global,no_prefetch,16,structural,prefetch_eviction_count,300,14.086666666666666,16.0,13.372861647615295,14.79172794117647
adaptive_offline_global,no_prefetch,16,structural,target_insert_eviction_count,300,-0.7333333333333333,-1.0,-0.8053737882177479,-0.649670833729442
adaptive_offline_global,no_prefetch,16,structural,retry_count,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,prefetch_completed_before_demand,300,0.0,0.0,0.0,0.0
adaptive_offline_global,no_prefetch,16,structural,request_success,300,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,prediction_hit,1200,0.02,0.0,-0.043333333333333335,0.0767083333333331
adaptive_offline_global,graph_fixed,6,all,target_rank,844,0.26303317535545023,0.0,0.11168707776783786,0.4182578220235675
adaptive_offline_global,graph_fixed,6,all,candidate_universe_size,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,prompt_tokens,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,capacity_bytes,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,ready_cache_ttft_ms,1200,-1.802672496666667,-0.695290500000004,-2.8922227567291667,-0.6014016672500004
adaptive_offline_global,graph_fixed,6,all,request_e2e_ms,1200,-1.8054117708333335,-0.7276635000000002,-2.895086657854167,-0.6039667548750005
adaptive_offline_global,graph_fixed,6,all,policy_ms,1200,-0.06178666333333333,-0.04912400000000017,-0.08125298708333334,-0.04058288327083336
adaptive_offline_global,graph_fixed,6,all,current_access_ttft_ms,1200,-0.4216420333333334,-0.315552499999999,-0.9875172599791665,0.18803503645833314
adaptive_offline_global,graph_fixed,6,all,current_access_request_ms,1200,-0.42517735833333337,-0.32997800000000055,-0.9905589964583336,0.18343790491666603
adaptive_offline_global,graph_fixed,6,all,speculative_population_ms,1200,-3.9035216374999995,-1.7644265000000132,-6.354639036604168,-1.4634981080625014
adaptive_offline_global,graph_fixed,6,all,available_overlap_ms,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,exposed_population_ms,1200,-3.9035216374999995,-1.7644265000000132,-6.354639036604168,-1.4634981080625014
adaptive_offline_global,graph_fixed,6,all,end_to_end_ttft_ms,1200,-5.767980797499999,-2.173373500000025,-8.059631905958337,-3.4090767086874996
adaptive_offline_global,graph_fixed,6,all,end_to_end_request_ms,1200,-5.770720071666668,-2.1300244999999904,-8.062123340520834,-3.4106489513750002
adaptive_offline_global,graph_fixed,6,all,prefetch_bytes_scheduled,1200,204526.93333333332,0.0,-231520.93866666668,636573.0133333333
adaptive_offline_global,graph_fixed,6,all,prefetch_bytes_completed,1200,204526.93333333332,0.0,-231520.93866666668,636573.0133333333
adaptive_offline_global,graph_fixed,6,all,prefetch_completion_fraction,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,shadow_residency_before_prefetch,1200,0.0016666666666666668,0.0,-0.015,0.018333333333333333
adaptive_offline_global,graph_fixed,6,all,shadow_residency_hit,1200,0.018333333333333333,0.0,-0.03333333333333333,0.06333333333333334
adaptive_offline_global,graph_fixed,6,all,shadow_current_prefetch_hit,1200,0.018333333333333333,0.0,-0.03,0.065
adaptive_offline_global,graph_fixed,6,all,shadow_cache_bytes_after,1200,834600.96,0.0,460039.5093333333,1210501.8026666662
adaptive_offline_global,graph_fixed,6,all,lmcache_retrieved_tokens_delta,1200,18.41583333333333,0.0,-3.3886874999999996,36.141312499999984
adaptive_offline_global,graph_fixed,6,all,lmcache_stored_tokens_delta,1200,-9.2775,0.0,-28.454062500000003,10.526354166666628
adaptive_offline_global,graph_fixed,6,all,vllm_prefix_cache_hit_tokens_delta,1200,14.7825,0.0,-0.4758541666666667,28.7385
adaptive_offline_global,graph_fixed,6,all,online_updated,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,population_request_count,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,population_prompt_tokens,1200,6.241666666666666,0.0,-7.065458333333334,19.426666666666666
adaptive_offline_global,graph_fixed,6,all,predicted_count,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,completed_prefetch_count,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,current_insert_eviction_count,1200,-0.015,0.0,-0.03666666666666667,0.005
adaptive_offline_global,graph_fixed,6,all,prefetch_eviction_count,1200,-0.08333333333333333,0.0,-0.21,0.03
adaptive_offline_global,graph_fixed,6,all,target_insert_eviction_count,1200,-0.021666666666666667,0.0,-0.07,0.03666666666666667
adaptive_offline_global,graph_fixed,6,all,retry_count,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,prefetch_completed_before_demand,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,all,request_success,1200,0.0,0.0,0.0,0.0
adaptive_offline_global,graph_fixed,6,multi-hop,prediction_hit,600,0.03,0.0,-0.03061748672071568,0.09526264113892965
