policy,k,repetition,query_type,events,mean_prediction_hit,median_prediction_hit,mean_target_rank,median_target_rank,mean_candidate_universe_size,median_candidate_universe_size,mean_prompt_tokens,median_prompt_tokens,mean_capacity_bytes,median_capacity_bytes,mean_ready_cache_ttft_ms,median_ready_cache_ttft_ms,mean_request_e2e_ms,median_request_e2e_ms,mean_policy_ms,median_policy_ms,mean_current_access_ttft_ms,median_current_access_ttft_ms,mean_current_access_request_ms,median_current_access_request_ms,mean_speculative_population_ms,median_speculative_population_ms,mean_available_overlap_ms,median_available_overlap_ms,mean_exposed_population_ms,median_exposed_population_ms,mean_end_to_end_ttft_ms,median_end_to_end_ttft_ms,mean_end_to_end_request_ms,median_end_to_end_request_ms,mean_prefetch_bytes_scheduled,median_prefetch_bytes_scheduled,mean_prefetch_bytes_completed,median_prefetch_bytes_completed,mean_prefetch_completion_fraction,median_prefetch_completion_fraction,mean_shadow_residency_before_prefetch,median_shadow_residency_before_prefetch,mean_shadow_residency_hit,median_shadow_residency_hit,mean_shadow_current_prefetch_hit,median_shadow_current_prefetch_hit,mean_shadow_cache_bytes_after,median_shadow_cache_bytes_after,mean_lmcache_retrieved_tokens_delta,median_lmcache_retrieved_tokens_delta,mean_lmcache_stored_tokens_delta,median_lmcache_stored_tokens_delta,mean_vllm_prefix_cache_hit_tokens_delta,median_vllm_prefix_cache_hit_tokens_delta,mean_population_request_count,median_population_request_count,mean_population_prompt_tokens,median_population_prompt_tokens,mean_predicted_count,median_predicted_count,mean_completed_prefetch_count,median_completed_prefetch_count,mean_current_insert_eviction_count,median_current_insert_eviction_count,mean_prefetch_eviction_count,median_prefetch_eviction_count,mean_target_insert_eviction_count,median_target_insert_eviction_count,mean_online_updated,median_online_updated,mean_retry_count,median_retry_count,mean_prefetch_completed_before_demand,median_prefetch_completed_before_demand,mean_request_success,median_request_success
adaptive_online_warm,16,0,multi-hop,300,0.9766666666666667,1.0,4.460750853242321,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,44.04174712666667,35.0105875,44.12381822666667,35.1084645,3.159670566666667,2.9976645,57.79202778666666,59.3059145,57.877760413333334,59.396328999999994,1075.6731420466667,1115.1832454999999,0.0,0.0,1075.6731420466667,1115.1832454999999,1122.87455974,1159.6700125,1122.95663084,1159.7548944999999,194071647.57333332,195461120.0,194071647.57333332,195461120.0,1.0,1.0,0.09333333333333334,0.0,0.98,1.0,0.8866666666666667,1.0,530908774.4,531087360.0,286.21,384.0,70.69,0.0,261.36,384.0,16.0,16.0,5938.596666666666,5981.0,16.0,16.0,16.0,16.0,0.9566666666666667,1.0,14.68,16.0,0.016666666666666666,0.0,0.023333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,16,0,semantic,150,0.9733333333333334,1.0,5.965753424657534,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,42.55391335333333,34.531510999999995,42.63568539999999,34.617318,3.1671046666666665,3.0913785000000003,56.92552503333334,59.1268545,57.01098764666666,59.202771999999996,1054.26079442,1103.529677,0.0,0.0,1054.26079442,1103.529677,1099.98181244,1146.978528,1100.0635844866667,1147.065912,193843909.97333333,195624960.0,193843909.97333333,195624960.0,1.0,1.0,0.16666666666666666,0.0,0.9733333333333334,1.0,0.8133333333333334,1.0,530257237.3333333,531185664.0,312.42,384.0,93.64666666666666,0.0,277.16,384.0,16.0,16.0,5931.6466666666665,5986.0,16.0,16.0,16.0,16.0,0.9,1.0,13.84,16.0,0.02666666666666667,0.0,0.02666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,16,0,structural,150,0.98,1.0,3.45578231292517,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,44.63087962,34.809451499999994,44.71486176000001,34.8824645,3.2334825333333335,3.0354675,58.422371180000006,59.2521795,58.506274853333316,59.3463155,1068.6758671733332,1117.284799,0.0,0.0,1068.6758671733332,1117.284799,1116.540229326667,1158.7729875,1116.6242114666668,1158.8523405,194606093.65333334,195887104.0,194606093.65333334,195887104.0,1.0,1.0,0.12,0.0,0.98,1.0,0.86,1.0,528697043.62666667,531103744.0,275.2266666666667,384.0,65.41333333333333,0.0,253.3,384.0,16.0,16.0,5954.906666666667,5994.0,16.0,16.0,16.0,16.0,0.8866666666666667,1.0,14.086666666666666,16.0,0.02,0.0,0.013333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,0,all,600,0.8416666666666667,1.0,3.875247524752475,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,47.119516495,35.363295,47.30463407333333,35.6234715,0.24122753333333335,0.2377105,58.496389615000005,59.530240500000005,58.57977095333333,59.59385949999999,1083.7833702266666,1117.6102165,0.0,0.0,1083.7833702266666,1117.6102165,1131.144114255,1163.1066300000002,1131.3292318333333,1163.2070555,194862667.09333333,196247552.0,194862667.09333333,196247552.0,1.0,1.0,0.11333333333333333,0.0,0.8483333333333334,1.0,0.74,1.0,530055987.2,530939904.0,245.97333333333333,384.0,90.21333333333334,0.0,228.29,384.0,16.0,16.0,5962.736666666667,6005.0,16.0,16.0,16.0,16.0,0.9066666666666666,1.0,14.633333333333333,16.0,0.16166666666666665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,0,multi-hop,300,0.8666666666666667,1.0,4.038461538461538,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,47.68947723666667,35.7543415,47.86977272666666,35.8947725,0.24068516666666667,0.2355485,58.65982975,59.8209475,58.743320716666666,59.892219,1090.8531113466668,1117.3090339999999,0.0,0.0,1090.8531113466668,1117.3090339999999,1138.78327375,1165.668894,1138.96356924,1166.2000659999999,194859717.97333333,196395008.0,194859717.97333333,196395008.0,1.0,1.0,0.08666666666666667,0.0,0.87,1.0,0.7866666666666666,1.0,530928107.52,531169280.0,260.6933333333333,384.0,110.56,0.0,225.36333333333334,384.0,16.0,16.0,5962.6466666666665,6009.5,16.0,16.0,16.0,16.0,0.9133333333333333,1.0,14.926666666666666,16.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,0,semantic,150,0.8466666666666667,1.0,2.905511811023622,3.0,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,44.9126671,34.9184495,45.10504084,35.085824,0.24126530666666668,0.23972949999999998,57.3943127,59.114641000000006,57.477665713333344,59.183499499999996,1069.2826612733334,1113.0661675000001,0.0,0.0,1069.2826612733334,1113.0661675000001,1114.4365936800002,1151.7672420000001,1114.6289674200002,1152.0538215,194349192.53333333,195887104.0,194349192.53333333,195887104.0,1.0,1.0,0.17333333333333334,0.0,0.8533333333333334,1.0,0.68,1.0,529883463.68,530530304.0,247.57333333333332,384.0,50.13333333333333,0.0,247.53333333333333,384.0,16.0,16.0,5947.066666666667,5994.0,16.0,16.0,16.0,16.0,0.8933333333333333,1.0,14.086666666666666,16.0,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,0,structural,150,0.7866666666666666,1.0,4.559322033898305,4.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,48.186444406666666,35.608590500000005,48.37395000000001,35.807543499999994,0.2422744933333333,0.23825,59.27158625999999,59.530377,59.35477666666667,59.612163,1084.14459694,1124.3406465,0.0,0.0,1084.14459694,1124.3406465,1132.5733158399999,1167.596745,1132.7608214333336,1167.6704384999998,195382039.89333335,195887104.0,195382039.89333335,195887104.0,1.0,1.0,0.10666666666666667,0.0,0.8,1.0,0.7066666666666667,1.0,528484270.08,530939904.0,214.93333333333334,384.0,89.6,0.0,214.9,384.0,16.0,16.0,5978.586666666667,5994.0,16.0,16.0,16.0,16.0,0.9066666666666666,1.0,14.593333333333334,16.0,0.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,16,0,all,600,0.9766666666666667,1.0,4.583617747440273,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,44.77227196166667,35.270042000000004,44.85678488333333,35.363615,3.244797363333333,3.0166165,57.617089496666665,59.2728755,57.702947298333335,59.3602955,1067.7308144466667,1113.293501,0.0,0.0,1067.7308144466667,1113.293501,1115.747883771667,1159.3459189999999,1115.8323966933333,1159.43264,194148324.69333333,195690496.0,194148324.69333333,195690496.0,1.0,1.0,0.11833333333333333,0.0,0.9783333333333334,1.0,0.8616666666666667,1.0,530186731.52,531120128.0,272.725,384.0,53.63166666666667,0.0,267.58666666666664,384.0,16.0,16.0,5940.9366666666665,5988.0,16.0,16.0,16.0,16.0,0.9283333333333333,1.0,14.323333333333334,16.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,16,0,multi-hop,300,0.9766666666666667,1.0,4.4573378839590445,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,43.56917671666666,35.165729999999996,43.65390313666667,35.2578625,3.2696368633333335,3.0522095,57.76630284666666,59.378145,57.85184345333332,59.460725,1074.35782669,1115.506803,0.0,0.0,1074.35782669,1115.506803,1121.19664027,1158.4138779999998,1121.28136669,1158.4976725,194071647.57333332,195461120.0,194071647.57333332,195461120.0,1.0,1.0,0.09333333333333334,0.0,0.98,1.0,0.8866666666666667,1.0,530883761.49333334,531070976.0,283.10333333333335,384.0,61.18333333333333,0.0,272.8666666666667,384.0,16.0,16.0,5938.596666666666,5981.0,16.0,16.0,16.0,16.0,0.9533333333333334,1.0,14.686666666666667,16.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,16,0,semantic,150,0.9733333333333334,1.0,5.97945205479452,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,48.313983400000005,35.766554,48.39696622000001,35.8624435,3.231867746666667,3.0530280000000003,56.97219958666666,59.158237,57.058252633333325,59.227573,1053.3346794266665,1107.277841,0.0,0.0,1053.3346794266665,1107.277841,1104.8805305733333,1149.5298739999998,1104.9635133933334,1149.599487,193843909.97333333,195624960.0,193843909.97333333,195624960.0,1.0,1.0,0.16666666666666666,0.0,0.9733333333333334,1.0,0.8133333333333334,1.0,530282359.46666664,531218432.0,250.56,384.0,53.76,0.0,250.51333333333332,384.0,16.0,16.0,5931.6466666666665,5986.0,16.0,16.0,16.0,16.0,0.9133333333333333,1.0,13.833333333333334,16.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,16,0,structural,150,0.98,1.0,3.4489795918367347,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,43.63675101333334,35.370354,43.72236704,35.470388,3.20804798,2.914138,57.96355270666667,59.416346000000004,58.04984965333335,59.508117,1068.8729249799999,1117.517003,0.0,0.0,1068.8729249799999,1117.517003,1115.7177239733332,1163.9087450000002,1115.8033400000002,1163.9841355,194606093.65333334,195887104.0,194606093.65333334,195887104.0,1.0,1.0,0.12,0.0,0.98,1.0,0.86,1.0,528697043.62666667,531103744.0,274.1333333333333,384.0,38.4,0.0,274.1,384.0,16.0,16.0,5954.906666666667,5994.0,16.0,16.0,16.0,16.0,0.8933333333333333,1.0,14.086666666666666,16.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,0,all,600,0.7833333333333333,1.0,3.5638297872340425,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,44.407269783333334,35.180723,44.49313561333333,35.286448,3.165877005,3.0275654999999997,56.01662624666666,58.8367195,56.10391278166666,58.918985,387.873991385,421.01604299999997,0.0,0.0,387.873991385,421.01604299999997,435.44713817333337,468.5122955,435.53300400333336,468.5945775,74639005.01333334,75497472.0,74639005.01333334,75497472.0,1.0,1.0,0.19333333333333333,0.0,0.815,1.0,0.625,1.0,528500435.62666667,530710528.0,270.725,384.0,94.77833333333334,0.0,255.92666666666668,384.0,6.0,6.0,2283.8016666666667,2310.0,6.0,6.0,6.0,6.0,0.7933333333333333,1.0,4.783333333333333,6.0,0.17833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,0,multi-hop,300,0.8,1.0,3.4875,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,44.28434198,35.1073835,44.37005496333333,35.1943595,3.1342412366666665,3.026865,55.492426040000005,58.7944875,55.578742636666675,58.8770825,388.59623823333334,419.57507799999996,0.0,0.0,388.59623823333334,419.57507799999996,436.01482144999994,467.514792,436.10053443333334,467.599183,74570246.82666667,75497472.0,74570246.82666667,75497472.0,1.0,1.0,0.18333333333333332,0.0,0.8233333333333334,1.0,0.64,1.0,528966068.9066667,530710528.0,264.27,384.0,89.07,0.0,256.38666666666666,384.0,6.0,6.0,2281.7033333333334,2310.0,6.0,6.0,6.0,6.0,0.81,1.0,4.876666666666667,6.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,0,semantic,150,0.64,1.0,4.541666666666667,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,48.071299726666666,36.218481999999995,48.15634586666667,36.3242915,3.2129082866666665,3.0480915,54.565388133333336,58.694370000000006,54.653608106666674,58.7581415,378.19752474,416.68411100000003,0.0,0.0,378.19752474,416.68411100000003,429.48173275333335,462.7770365,429.5667788933333,462.885626,74694000.64,75497472.0,74694000.64,75497472.0,1.0,1.0,0.20666666666666667,0.0,0.7,1.0,0.5,0.5,528464827.73333335,530808832.0,253.02666666666667,384.0,139.0,0.0,209.64666666666668,383.0,6.0,6.0,2285.48,2310.0,6.0,6.0,6.0,6.0,0.76,1.0,4.593333333333334,6.0,0.2866666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,0,structural,150,0.8933333333333333,1.0,3.0,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,40.98909544666667,34.9404875,41.076086659999994,35.0247605,3.1821172599999996,3.0024759999999997,58.516264773333326,59.174504,58.604557746666664,59.247994500000004,396.10596433333336,425.8492255,0.0,0.0,396.10596433333336,425.8492255,440.27717704,470.02874199999997,440.3641682533334,470.1354065,74721525.76,75497472.0,74721525.76,75497472.0,1.0,1.0,0.2,0.0,0.9133333333333333,1.0,0.72,1.0,527604776.96,529514496.0,301.3333333333333,384.0,61.973333333333336,0.0,301.2866666666667,384.0,6.0,6.0,2286.32,2310.0,6.0,6.0,6.0,6.0,0.7933333333333333,1.0,4.786666666666667,6.0,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,0,all,600,0.8116666666666666,1.0,3.517453798767967,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,48.47450733166667,35.8986745,48.66576247333333,36.05752,0.23759211833333335,0.232203,57.95962669000001,59.536502999999996,58.04699719833334,59.6358045,664.8215625966667,699.118845,0.0,0.0,664.8215625966667,699.118845,713.5336620466667,744.4307065,713.7249171883334,744.8385559999999,122321524.05333333,124125184.0,122321524.05333333,124125184.0,1.0,1.0,0.15666666666666668,0.0,0.8316666666666667,1.0,0.6816666666666666,1.0,529618916.6933333,531054592.0,230.22,384.0,131.95333333333335,0.0,222.90333333333334,384.0,10.0,10.0,3742.9566666666665,3798.0,10.0,10.0,10.0,10.0,0.8866666666666667,1.0,8.728333333333333,10.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,0,multi-hop,300,0.84,1.0,3.7222222222222223,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,48.346043576666666,35.7625875,48.55105358666666,35.930433,0.23795923000000002,0.2325035,57.85565910666667,59.5038335,57.943656776666664,59.606868000000006,667.86795076,700.978678,0.0,0.0,667.86795076,700.978678,716.4519535666667,745.685124,716.6569635766666,745.770896,122397982.72,124649472.0,122397982.72,124649472.0,1.0,1.0,0.13333333333333333,0.0,0.8533333333333334,1.0,0.7266666666666667,1.0,530671206.4,531513344.0,240.34333333333333,384.0,128.13,0.0,231.76,384.0,10.0,10.0,3745.29,3814.0,10.0,10.0,10.0,10.0,0.8966666666666666,1.0,8.863333333333333,10.0,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,0,semantic,150,0.8333333333333334,1.0,2.736,3.0,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,47.12973409333333,35.704382,47.30933561333334,35.7933095,0.23574391333333333,0.228651,57.461093126666675,59.665636,57.54760707333333,59.744515,654.7706881266668,695.3072195,0.0,0.0,654.7706881266668,695.3072195,702.1361661333333,739.9459635000001,702.3157676533332,740.159919,122124806.82666667,123191296.0,122124806.82666667,123191296.0,1.0,1.0,0.20666666666666667,0.0,0.8466666666666667,1.0,0.6466666666666666,1.0,529024723.62666667,530317312.0,238.59333333333333,384.0,135.44666666666666,0.0,226.52,384.0,10.0,10.0,3736.9533333333334,3769.5,10.0,10.0,10.0,10.0,0.86,1.0,8.373333333333333,10.0,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,0,structural,150,0.7333333333333333,1.0,3.9363636363636365,3.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,50.076208079999994,36.97086,50.25160710666666,37.1106305,0.2387061,0.2354955,58.66609542,59.458441,58.75306816666666,59.552905499999994,668.77966074,699.349114,0.0,0.0,668.77966074,699.349114,719.09457492,747.799068,719.2699739466667,747.8663865000001,122365323.94666667,122519552.0,122365323.94666667,122519552.0,1.0,1.0,0.15333333333333332,0.0,0.7733333333333333,1.0,0.6266666666666667,1.0,528108530.3466667,530546688.0,201.6,384.0,136.10666666666665,0.0,201.57333333333332,383.0,10.0,10.0,3744.2933333333335,3749.0,10.0,10.0,10.0,10.0,0.8933333333333333,1.0,8.813333333333333,10.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,0,all,600,0.7633333333333333,1.0,3.331877729257642,3.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,46.68502617333333,35.42861,46.768902563333334,35.5305935,3.1825881483333336,3.014706,56.21009870833334,59.0127305,56.295993,59.099047999999996,389.79148933500005,420.39703,0.0,0.0,389.79148933500005,420.39703,439.65910365666673,468.5219925,439.74298004666673,468.66866400000004,74434478.08,75497472.0,74434478.08,75497472.0,1.0,1.0,0.19166666666666668,0.0,0.7966666666666666,1.0,0.6066666666666667,1.0,527665834.6666667,528449536.0,240.35666666666665,384.0,110.38333333333334,0.0,234.515,384.0,6.0,6.0,2277.56,2310.0,6.0,6.0,6.0,6.0,0.8083333333333333,1.0,4.866666666666666,6.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,0,multi-hop,300,0.77,1.0,3.3073593073593073,3.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,45.615269483333336,35.213565,45.699856556666674,35.2929655,3.136376776666667,2.9649305,56.40589455666667,59.002390000000005,56.49073135,59.091810499999994,390.9999576166667,420.6203835,0.0,0.0,390.9999576166667,420.6203835,439.75160387666665,469.217517,439.83619094999995,469.291525,74478387.2,75497472.0,74478387.2,75497472.0,1.0,1.0,0.18333333333333332,0.0,0.7933333333333333,1.0,0.61,1.0,528160522.24,528449536.0,251.06,384.0,107.32666666666667,0.0,239.42666666666668,384.0,6.0,6.0,2278.9,2310.0,6.0,6.0,6.0,6.0,0.8266666666666667,1.0,4.956666666666667,6.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,0,semantic,150,0.6866666666666666,1.0,3.7184466019417477,4.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,47.52143779333333,36.154548500000004,47.60566864666667,36.26256,3.2167924466666666,3.0548595,54.79305281333333,58.503538,54.88119843333334,58.607009500000004,382.9279711933333,412.385049,0.0,0.0,382.9279711933333,412.385049,433.6662014333333,461.505945,433.7504322866667,461.5813095,74387947.52,75497472.0,74387947.52,75497472.0,1.0,1.0,0.22,0.0,0.7533333333333333,1.0,0.54,1.0,527812962.9866667,528449536.0,219.41333333333333,384.0,126.50666666666666,0.0,219.34,383.0,6.0,6.0,2276.14,2310.0,6.0,6.0,6.0,6.0,0.7466666666666667,1.0,4.6,6.0,0.24666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,0,structural,150,0.8266666666666667,1.0,3.056451612903226,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,47.98812793333333,35.711588,48.07022849333334,35.7990925,3.240806593333333,3.0415045,57.23555290666666,59.1691365,57.32131086666667,59.235628500000004,394.23807091333333,425.93736,0.0,0.0,394.23807091333333,425.93736,445.46700544000004,471.022113,445.54910599999994,471.10576899999995,74393190.4,75497472.0,74393190.4,75497472.0,1.0,1.0,0.18,0.0,0.8466666666666667,1.0,0.6666666666666666,1.0,526529331.2,528416768.0,239.89333333333335,384.0,100.37333333333333,0.0,239.86666666666667,384.0,6.0,6.0,2276.3,2310.0,6.0,6.0,6.0,6.0,0.8333333333333334,1.0,4.953333333333333,6.0,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,0,all,600,0.0,0.0,,,0.0,0.0,379.17833333333334,385.0,536870912.0,536870912.0,52.845259676666664,58.090880999999996,52.94316573833333,58.188824999999994,0.005214991666666666,0.0048445,54.48066556999999,58.3586325,54.56936659833333,58.446443,0.0,0.0,0.0,0.0,0.0,0.0,52.850474668333334,58.095879,52.948380730000004,58.192986999999995,0.0,0.0,0.0,0.0,1.0,1.0,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.0,519942253.2266667,528384000.0,85.51166666666667,0.0,228.97833333333332,384.0,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633333333333333,1.0,0.0,0.0,0.7216666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,0,multi-hop,300,0.0,0.0,,,0.0,0.0,378.71,385.0,536870912.0,536870912.0,53.19501209,58.267995,53.29441304333334,58.3765685,0.0052156600000000004,0.004923500000000001,55.32353397666666,58.687001499999994,55.411289303333334,58.763677,0.0,0.0,0.0,0.0,0.0,0.0,53.20022775,58.2733375,53.29962870333334,58.3808885,0.0,0.0,0.0,0.0,1.0,1.0,0.22,0.0,0.22,0.0,0.0,0.0,518916997.12,528384000.0,79.51,0.0,248.09666666666666,384.0,71.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7266666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,0,semantic,150,0.0,0.0,,,0.0,0.0,379.3466666666667,385.0,536870912.0,536870912.0,51.04222794,57.699318500000004,51.139177593333336,57.781977999999995,0.00515472,0.004845,53.39539669333333,57.70483,53.48636179333333,57.781043,0.0,0.0,0.0,0.0,0.0,0.0,51.047382660000004,57.704572,51.14433231333333,57.787231500000004,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.0,0.28,0.0,0.0,0.0,520647693.6533333,528384000.0,105.90666666666667,0.0,198.17333333333335,288.0,101.95333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,0,structural,150,0.0,0.0,,,0.0,0.0,379.94666666666666,385.0,536870912.0,536870912.0,53.94878658666667,58.0800695,54.04465927333333,58.15097,0.005273926666666668,0.004765999999999999,53.88019763333334,58.096034,53.96852599333333,58.174088,0.0,0.0,0.0,0.0,0.0,0.0,53.954060513333324,58.085277000000005,54.049933200000005,58.155837500000004,0.0,0.0,0.0,0.0,1.0,1.0,0.21333333333333335,0.0,0.21333333333333335,0.0,0.0,0.0,521287325.0133333,528384000.0,77.12,0.0,221.54666666666665,384.0,77.10666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,0,all,600,0.7083333333333334,1.0,2.88,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,45.498019088333336,34.642163,45.70354360666667,34.801201000000006,0.22572727,0.220723,54.60664722833334,56.668542,54.69228576666667,56.747509,363.8184844566666,389.451075,0.0,0.0,363.8184844566666,389.451075,409.542230815,433.54164000000003,409.7477553333333,433.66758300000004,74261954.56,75497472.0,74261954.56,75497472.0,1.0,1.0,0.18166666666666667,0.0,0.745,1.0,0.5666666666666667,1.0,528394649.6,530087936.0,215.49833333333333,384.0,116.085,0.0,211.43833333333333,384.0,6.0,6.0,2272.295,2310.0,6.0,6.0,6.0,6.0,0.8433333333333334,1.0,5.008333333333334,6.0,0.25166666666666665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,0,multi-hop,300,0.71,1.0,2.9624413145539905,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,45.6280927,34.785689,45.83135847333334,34.8579625,0.22743555333333332,0.2264505,54.93890608666667,56.711884999999995,55.02537996666666,56.797700500000005,364.85369351,391.0704205,0.0,0.0,364.85369351,391.0704205,410.70922176333335,434.38844950000004,410.9124875366667,434.5155985,74370034.34666666,75497472.0,74370034.34666666,75497472.0,1.0,1.0,0.16333333333333333,0.0,0.7466666666666667,1.0,0.59,1.0,528821562.02666664,530071552.0,221.77,384.0,126.25,0.0,213.68,384.0,6.0,6.0,2275.5933333333332,2310.0,6.0,6.0,6.0,6.0,0.8566666666666667,1.0,5.1033333333333335,6.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,0,semantic,150,0.8133333333333334,1.0,2.6065573770491803,2.5,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,43.47545096,34.042328,43.65332164,34.1787895,0.22190317333333334,0.21573199999999998,53.12659641333333,56.2059065,53.21136446,56.3053415,355.59828508,384.301325,0.0,0.0,355.59828508,384.301325,399.29563921333335,429.3392275,399.4735098933333,429.6616935,74113351.68,75464704.0,74113351.68,75464704.0,1.0,1.0,0.24,0.0,0.8333333333333334,1.0,0.5933333333333334,1.0,528533640.53333336,530923520.0,234.24,384.0,101.86666666666666,0.0,234.2,384.0,6.0,6.0,2267.76,2309.0,6.0,6.0,6.0,6.0,0.8066666666666666,1.0,4.746666666666667,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,0,structural,150,0.6,1.0,3.0555555555555554,3.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,47.260439993333335,47.966074,47.49813584,48.1118295,0.2261348,0.22283599999999998,55.42218032666666,56.8545245,55.507018673333334,56.9406225,369.96826572666663,392.3796605,0.0,0.0,369.96826572666663,392.3796605,417.45484052000006,435.6605795,417.6925363666667,435.776794,74194397.86666666,75497472.0,74194397.86666666,75497472.0,1.0,1.0,0.16,0.0,0.6533333333333333,1.0,0.49333333333333335,0.0,527401833.81333333,529547264.0,184.21333333333334,0.0,109.97333333333333,0.0,184.19333333333333,0.0,6.0,6.0,2270.233333333333,2310.0,6.0,6.0,6.0,6.0,0.8533333333333334,1.0,5.08,6.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
