policy,k,query_type,repetitions,events,mean_prediction_hit,median_prediction_hit,mean_target_rank,median_target_rank,mean_candidate_universe_size,median_candidate_universe_size,mean_prompt_tokens,median_prompt_tokens,mean_capacity_bytes,median_capacity_bytes,mean_ready_cache_ttft_ms,median_ready_cache_ttft_ms,mean_request_e2e_ms,median_request_e2e_ms,mean_policy_ms,median_policy_ms,mean_current_access_ttft_ms,median_current_access_ttft_ms,mean_current_access_request_ms,median_current_access_request_ms,mean_speculative_population_ms,median_speculative_population_ms,mean_available_overlap_ms,median_available_overlap_ms,mean_exposed_population_ms,median_exposed_population_ms,mean_end_to_end_ttft_ms,median_end_to_end_ttft_ms,mean_end_to_end_request_ms,median_end_to_end_request_ms,mean_prefetch_bytes_scheduled,median_prefetch_bytes_scheduled,mean_prefetch_bytes_completed,median_prefetch_bytes_completed,mean_prefetch_completion_fraction,median_prefetch_completion_fraction,mean_shadow_residency_before_prefetch,median_shadow_residency_before_prefetch,mean_shadow_residency_hit,median_shadow_residency_hit,mean_shadow_current_prefetch_hit,median_shadow_current_prefetch_hit,mean_shadow_cache_bytes_after,median_shadow_cache_bytes_after,mean_lmcache_retrieved_tokens_delta,median_lmcache_retrieved_tokens_delta,mean_lmcache_stored_tokens_delta,median_lmcache_stored_tokens_delta,mean_vllm_prefix_cache_hit_tokens_delta,median_vllm_prefix_cache_hit_tokens_delta,mean_population_request_count,median_population_request_count,mean_population_prompt_tokens,median_population_prompt_tokens,mean_predicted_count,median_predicted_count,mean_completed_prefetch_count,median_completed_prefetch_count,mean_current_insert_eviction_count,median_current_insert_eviction_count,mean_prefetch_eviction_count,median_prefetch_eviction_count,mean_target_insert_eviction_count,median_target_insert_eviction_count,mean_online_updated,median_online_updated,mean_retry_count,median_retry_count,mean_prefetch_completed_before_demand,median_prefetch_completed_before_demand,mean_request_success,median_request_success
cosine,10,all,2,1200,0.8116666666666666,1.0,3.517453798767967,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,46.85083412083333,35.670486,46.997510579166665,35.84504200000001,0.23040782250000003,0.2257575,56.370675357500005,58.178959,56.45600099083333,58.2837805,637.3654478708333,655.6586414999999,0.0,0.0,637.3654478708333,655.6586414999999,684.4466898141667,704.904361,684.5933662725,704.9924444999999,122321524.05333333,124125184.0,122321524.05333333,124125184.0,1.0,1.0,0.15666666666666668,0.0,0.8316666666666667,1.0,0.6816666666666666,1.0,529618916.6933333,531054592.0,224.5925,384.0,135.69916666666666,0.0,215.88,384.0,10.0,10.0,3742.9566666666665,3798.0,10.0,10.0,10.0,10.0,0.8866666666666667,1.0,8.728333333333333,10.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,multi-hop,2,600,0.84,1.0,3.7222222222222223,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,46.734507730000004,35.586712500000004,46.886521591666664,35.821340500000005,0.23074415666666667,0.22533799999999998,56.221566583333335,58.000817999999995,56.305874665,58.070297499999995,639.848230635,654.9380725000001,0.0,0.0,639.848230635,654.9380725000001,686.8134825216666,705.568162,686.9654963833333,705.639256,122397982.72,124649472.0,122397982.72,124649472.0,1.0,1.0,0.13333333333333333,0.0,0.8533333333333334,1.0,0.7266666666666667,1.0,530671206.4,531513344.0,222.67833333333334,384.0,128.51833333333335,0.0,218.37666666666667,384.0,10.0,10.0,3745.29,3814.0,10.0,10.0,10.0,10.0,0.8966666666666666,1.0,8.863333333333333,10.0,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,semantic,2,300,0.8333333333333334,1.0,2.736,3.0,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,45.17457756333333,35.3090355,45.31223730333334,35.51483,0.23020516000000002,0.228018,55.72368544,58.492931,55.810085573333346,58.5835915,628.8538348466666,653.05223,0.0,0.0,628.8538348466666,653.05223,674.25861757,697.0875054999999,674.39627731,697.1903864999999,122124806.82666667,123191296.0,122124806.82666667,123191296.0,1.0,1.0,0.20666666666666667,0.0,0.8466666666666667,1.0,0.6466666666666666,1.0,529024723.62666667,530317312.0,235.13666666666666,384.0,129.43,0.0,229.08333333333334,384.0,10.0,10.0,3736.9533333333334,3769.5,10.0,10.0,10.0,10.0,0.86,1.0,8.373333333333333,10.0,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,structural,2,300,0.7333333333333333,1.0,3.9363636363636365,3.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,48.75974346,36.6319575,48.90476183,37.010867000000005,0.22993781666666668,0.2213515,57.315882823333325,58.3275565,57.402169060000006,58.422502,640.9114953666666,658.3604585,0.0,0.0,640.9114953666666,658.3604585,689.9011766433333,708.8514734999999,690.0461950133333,708.9348109999999,122365323.94666667,122519552.0,122365323.94666667,122519552.0,1.0,1.0,0.15333333333333332,0.0,0.7733333333333333,1.0,0.6266666666666667,1.0,528108530.3466667,530546688.0,217.87666666666667,384.0,156.33,0.0,197.68333333333334,383.0,10.0,10.0,3744.2933333333335,3749.0,10.0,10.0,10.0,10.0,0.8933333333333333,1.0,8.813333333333333,10.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,all,2,1200,0.8416666666666667,1.0,3.875247524752475,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,46.33138511166666,35.836947499999994,46.51637964333334,36.0226035,0.24307708666666666,0.240597,56.97900315333334,58.396945,57.06532209333333,58.483862,1043.4398380666667,1058.1664725,0.0,0.0,1043.4398380666667,1058.1664725,1090.014300265,1105.5632704999998,1090.1992947966667,1105.9526345,194862667.09333333,196247552.0,194862667.09333333,196247552.0,1.0,1.0,0.11333333333333333,0.0,0.8483333333333334,1.0,0.74,1.0,530055987.2,530939904.0,248.2575,384.0,93.00416666666666,0.0,226.9175,384.0,16.0,16.0,5962.736666666667,6005.0,16.0,16.0,16.0,16.0,0.9066666666666666,1.0,14.633333333333333,16.0,0.16166666666666665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,multi-hop,2,600,0.8666666666666667,1.0,4.038461538461538,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,46.51638342333334,35.965798,46.697750766666665,36.177850500000005,0.24286108000000003,0.240222,56.87261007333334,58.6657335,56.958847973333334,58.748877,1049.8446333233333,1063.036227,0.0,0.0,1049.8446333233333,1063.036227,1096.6038778266668,1108.8646089999997,1096.7852451699998,1108.9657935,194859717.97333333,196395008.0,194859717.97333333,196395008.0,1.0,1.0,0.08666666666666667,0.0,0.87,1.0,0.7866666666666666,1.0,530928107.52,531169280.0,267.715,384.0,120.08833333333334,0.0,225.06833333333333,384.0,16.0,16.0,5962.6466666666665,6009.5,16.0,16.0,16.0,16.0,0.9133333333333333,1.0,14.926666666666666,16.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,semantic,2,300,0.8466666666666667,1.0,2.905511811023622,3.0,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,44.94235709666667,35.357957999999996,45.136447816666674,35.682069999999996,0.2418355733333333,0.2405455,56.404093766666676,58.1842925,56.49070486333333,58.267962499999996,1030.1052161366667,1052.1405235,0.0,0.0,1030.1052161366667,1052.1405235,1075.2894088066666,1096.5867715,1075.4834995266667,1096.799154,194349192.53333333,195887104.0,194349192.53333333,195887104.0,1.0,1.0,0.17333333333333334,0.0,0.8533333333333334,1.0,0.68,1.0,529883463.68,530530304.0,236.32,384.0,52.48,0.0,236.28333333333333,384.0,16.0,16.0,5947.066666666667,5994.0,16.0,16.0,16.0,16.0,0.8933333333333333,1.0,14.086666666666666,16.0,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,16,structural,2,300,0.7866666666666666,1.0,4.559322033898305,4.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,47.350416503333335,35.8278005,47.53356922333334,36.0452815,0.24475061333333334,0.24287999999999998,57.766698700000006,58.158167,57.852887563333326,58.2424475,1043.9648694833334,1059.0915095,0.0,0.0,1043.9648694833334,1059.0915095,1091.5600366,1109.947957,1091.74318932,1110.065211,195382039.89333335,195887104.0,195382039.89333335,195887104.0,1.0,1.0,0.10666666666666667,0.0,0.8,1.0,0.7066666666666667,1.0,528484270.08,530939904.0,221.28,384.0,79.36,0.0,221.25,384.0,16.0,16.0,5978.586666666667,5994.0,16.0,16.0,16.0,16.0,0.9066666666666666,1.0,14.593333333333334,16.0,0.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,all,2,1200,0.7633333333333333,1.0,3.331877729257642,3.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,45.6479488525,35.1283015,45.7318837775,35.221463,3.14862859,2.969163,54.82333942916667,57.5460455,54.91022072333333,57.6353985,375.6591569725,398.377036,0.0,0.0,375.6591569725,398.377036,424.455734415,443.18638899999996,424.53966934000005,443.2660125,74434478.08,75497472.0,74434478.08,75497472.0,1.0,1.0,0.19166666666666668,0.0,0.7966666666666666,1.0,0.6066666666666667,1.0,527665834.6666667,528449536.0,235.26,384.0,105.96666666666667,0.0,229.25416666666666,384.0,6.0,6.0,2277.56,2310.0,6.0,6.0,6.0,6.0,0.8083333333333333,1.0,4.866666666666666,6.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,multi-hop,2,600,0.77,1.0,3.3073593073593073,3.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,45.037163973333335,34.9794845,45.12112717833334,35.067163,3.1108565833333333,2.9378849999999996,55.07354115500001,57.6204105,55.15914396666667,57.715269000000006,376.4194738416667,398.099783,0.0,0.0,376.4194738416667,398.099783,424.56749439833334,444.023981,424.6514576033333,444.10525900000005,74478387.2,75497472.0,74478387.2,75497472.0,1.0,1.0,0.18333333333333332,0.0,0.7933333333333333,1.0,0.61,1.0,528160522.24,528449536.0,236.86333333333334,384.0,101.31666666666666,0.0,231.03166666666667,384.0,6.0,6.0,2278.9,2310.0,6.0,6.0,6.0,6.0,0.8266666666666667,1.0,4.956666666666667,6.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,semantic,2,300,0.6866666666666666,1.0,3.7184466019417477,4.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,46.47369311,35.608996,46.55817253,35.686281,3.16839947,3.0183834999999997,53.394076343333325,57.1427345,53.48208716333334,57.2169545,367.97288689,393.76565600000004,0.0,0.0,367.97288689,393.76565600000004,417.61497947,439.35522000000003,417.69945889,439.45033049999995,74387947.52,75497472.0,74387947.52,75497472.0,1.0,1.0,0.22,0.0,0.7533333333333333,1.0,0.54,1.0,527812962.9866667,528449536.0,228.38,384.0,124.7,0.0,216.04333333333332,383.0,6.0,6.0,2276.14,2310.0,6.0,6.0,6.0,6.0,0.7466666666666667,1.0,4.6,6.0,0.24666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,6,structural,2,300,0.8266666666666667,1.0,3.056451612903226,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,46.04377435333333,35.054262,46.12710822333333,35.1383835,3.2044017233333335,2.9693035,55.75219906333334,57.871703,55.840507796666664,57.955309,381.82479331666667,400.851809,0.0,0.0,381.82479331666667,400.851809,431.0729693933333,446.515981,431.15630326333337,446.607085,74393190.4,75497472.0,74393190.4,75497472.0,1.0,1.0,0.18,0.0,0.8466666666666667,1.0,0.6666666666666666,1.0,526529331.2,528416768.0,238.93333333333334,384.0,96.53333333333333,0.0,238.91,384.0,6.0,6.0,2276.3,2310.0,6.0,6.0,6.0,6.0,0.8333333333333334,1.0,4.953333333333333,6.0,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,10,all,2,1200,0.895,1.0,3.9497206703910615,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,43.99771372083333,34.645148,44.080421550000004,34.732507,3.147929155,2.9745135,55.34224362166666,57.608122,55.42700921583334,57.6873335,630.2099359891666,654.7107995,0.0,0.0,630.2099359891666,654.7107995,677.3555788650001,708.0770225000001,677.4382866941665,708.1566870000001,122457620.48,122929152.0,122457620.48,122929152.0,1.0,1.0,0.16166666666666665,0.0,0.9083333333333333,1.0,0.7483333333333333,1.0,529237060.26666665,530497536.0,268.49333333333334,384.0,122.0,0.0,250.28583333333333,384.0,10.0,10.0,3747.11,3761.5,10.0,10.0,10.0,10.0,0.8316666666666667,1.0,8.49,10.0,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,10,multi-hop,2,600,0.8966666666666666,1.0,3.9182156133828996,3.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,43.47933146333333,34.5705725,43.56099891666667,34.6539935,3.138569648333333,2.9613905000000003,55.192685035000004,57.600646499999996,55.276437635,57.6738035,631.5091441066666,655.8687055,0.0,0.0,631.5091441066666,655.8687055,678.1270452183334,708.632957,678.2087126716667,708.7205775,122403444.05333333,123174912.0,122403444.05333333,123174912.0,1.0,1.0,0.15333333333333332,0.0,0.9133333333333333,1.0,0.76,1.0,530197599.5733333,530579456.0,254.46166666666667,384.0,103.98166666666667,0.0,250.845,384.0,10.0,10.0,3745.4566666666665,3769.0,10.0,10.0,10.0,10.0,0.84,1.0,8.566666666666666,10.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,10,semantic,2,300,0.9,1.0,4.607407407407408,4.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,43.92825181666667,35.0084095,44.01263723666667,35.1122575,3.1256744,2.9938305,53.99336730333333,57.470808500000004,54.078845529999995,57.5574575,623.1537420166667,653.8399465,0.0,0.0,623.1537420166667,653.8399465,670.2076682333334,703.5426735,670.2920536533334,703.6207015,122641885.86666666,123174912.0,122641885.86666666,123174912.0,1.0,1.0,0.18,0.0,0.9066666666666666,1.0,0.7333333333333333,1.0,528798187.52,530333696.0,303.21666666666664,384.0,152.39,0.0,252.64666666666668,384.0,10.0,10.0,3752.733333333333,3769.0,10.0,10.0,10.0,10.0,0.8133333333333334,1.0,8.293333333333333,10.0,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,10,structural,2,300,0.8866666666666667,1.0,3.345864661654135,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,45.10394014,34.663714,45.18705113,34.7480645,3.1889029233333335,3.0085955,56.99023711333333,57.848242,57.07631606333334,57.91723,634.6677137266666,656.2294785,0.0,0.0,634.6677137266666,656.2294785,682.9605567899999,711.1403144999999,683.0436677800001,711.2346035,122381707.94666667,122519552.0,122381707.94666667,122519552.0,1.0,1.0,0.16,0.0,0.9,1.0,0.74,1.0,527754854.4,530251776.0,261.8333333333333,384.0,127.64666666666666,0.0,246.80666666666667,384.0,10.0,10.0,3744.7933333333335,3749.0,10.0,10.0,10.0,10.0,0.8333333333333334,1.0,8.533333333333333,10.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,all,2,1200,0.925,1.0,4.241441441441442,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,43.296058083333335,34.1629245,43.37678793166666,34.237761500000005,3.117147039166667,2.9300819999999996,55.8381324675,57.6067395,55.922340845,57.698102,1027.6980947441666,1051.68856,0.0,0.0,1027.6980947441666,1051.68856,1074.1112998666667,1099.233525,1074.192029715,1099.302822,194751092.05333334,196280320.0,194751092.05333334,196280320.0,1.0,1.0,0.12166666666666667,0.0,0.9316666666666666,1.0,0.8116666666666666,1.0,529901049.17333335,530546688.0,275.09166666666664,384.0,75.27833333333334,0.0,253.9375,384.0,16.0,16.0,5959.331666666667,6006.0,16.0,16.0,16.0,16.0,0.9166666666666666,1.0,14.39,16.0,0.06833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,multi-hop,2,600,0.9333333333333333,1.0,4.260714285714286,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,43.135650221666666,34.18764,43.21627861666666,34.259525499999995,3.117088795,2.942752,56.14322450666666,57.804103999999995,56.22862915833333,57.8947905,1033.1293201983333,1051.8954295,0.0,0.0,1033.1293201983333,1051.8954295,1079.3820592149998,1100.1510945,1079.46268761,1100.23452,194815699.62666667,196280320.0,194815699.62666667,196280320.0,1.0,1.0,0.09666666666666666,0.0,0.9366666666666666,1.0,0.84,1.0,530502451.2,530546688.0,288.57166666666666,384.0,87.13166666666666,0.0,253.68,384.0,16.0,16.0,5961.303333333333,6006.0,16.0,16.0,16.0,16.0,0.9366666666666666,1.0,14.733333333333333,16.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,semantic,2,300,0.9266666666666666,1.0,4.856115107913669,4.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,42.38041955333333,34.0736225,42.46050241333334,34.16603550000001,3.0988164866666663,2.961573,54.71811591,57.279664,54.800588633333334,57.352684499999995,1012.3727173433333,1045.3190795,0.0,0.0,1012.3727173433333,1045.3190795,1057.8519533833335,1091.1985344999998,1057.9320362433334,1091.299019,193944616.96,195657728.0,193944616.96,195657728.0,1.0,1.0,0.16666666666666666,0.0,0.9333333333333333,1.0,0.7733333333333333,1.0,529737536.85333335,530137088.0,262.93333333333334,384.0,67.30666666666667,0.0,262.87333333333333,384.0,16.0,16.0,5934.72,5987.0,16.0,16.0,16.0,16.0,0.8933333333333333,1.0,13.9,16.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,structural,2,300,0.9066666666666666,1.0,3.573529411764706,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,44.53251233666666,34.2567695,44.61409208,34.327040499999995,3.13559408,2.9117990000000002,56.347964946666664,57.6067395,56.431516429999995,57.698102,1032.1610212366668,1055.1727609999998,0.0,0.0,1032.1610212366668,1055.1727609999998,1079.8291276533334,1103.9025185,1079.9107073966666,1103.9891315,195428352.0,196870144.0,195428352.0,196870144.0,1.0,1.0,0.12666666666666668,0.0,0.92,1.0,0.7933333333333333,1.0,528861757.44,531152896.0,260.29,384.0,59.54333333333334,0.0,245.51666666666668,384.0,16.0,16.0,5980.0,6024.0,16.0,16.0,16.0,16.0,0.9,1.0,14.193333333333333,16.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,all,2,1200,0.0,0.0,,,0.0,0.0,379.17833333333334,385.0,536870912.0,536870912.0,53.512500305,58.720652,53.60862187916666,58.81127,0.0052361924999999995,0.0048365000000000005,55.02495163,58.9531645,55.11311962166666,59.020129499999996,0.0,0.0,0.0,0.0,0.0,0.0,53.5177364975,58.726276,53.61385807166667,58.8157945,0.0,0.0,0.0,0.0,1.0,1.0,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.0,519942253.2266667,528384000.0,81.34166666666667,0.0,232.52833333333334,384.0,77.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633333333333333,1.0,0.0,0.0,0.7216666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,multi-hop,2,600,0.0,0.0,,,0.0,0.0,378.71,385.0,536870912.0,536870912.0,53.73982467,58.808665500000004,53.837927400000005,58.89987549999999,0.005304488333333334,0.0048375,55.348801908333336,59.150974,55.43683002333333,59.2479615,0.0,0.0,0.0,0.0,0.0,0.0,53.745129158333334,58.814186500000005,53.843231888333335,58.904964,0.0,0.0,0.0,0.0,1.0,1.0,0.22,0.0,0.22,0.0,0.0,0.0,518916997.12,528384000.0,75.76166666666667,0.0,243.70833333333334,384.0,70.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7266666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,semantic,2,300,0.0,0.0,,,0.0,0.0,379.3466666666667,385.0,536870912.0,536870912.0,51.813827536666665,58.4245685,51.9096307,58.570082,0.00522136,0.0048325,54.15551000666667,58.5256655,54.24310341666666,58.62602,0.0,0.0,0.0,0.0,0.0,0.0,51.819048896666665,58.430254,51.91485206,58.5765515,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.0,0.28,0.0,0.0,0.0,520647693.6533333,528384000.0,102.04333333333334,0.0,211.85666666666665,384.0,97.84666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,structural,2,300,0.0,0.0,,,0.0,0.0,379.94666666666666,385.0,536870912.0,536870912.0,54.756524343333346,58.7693065,54.84900201666666,58.856525,0.005114433333333334,0.0048425,55.24669269666668,58.87992199999999,55.33571502333332,58.9619225,0.0,0.0,0.0,0.0,0.0,0.0,54.76163877666666,58.7761665,54.85411645,58.86059349999999,0.0,0.0,0.0,0.0,1.0,1.0,0.21333333333333335,0.0,0.21333333333333335,0.0,0.0,0.0,521287325.0133333,528384000.0,71.8,0.0,230.84,384.0,71.24333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,10,all,2,1200,0.0,0.0,,,0.0,0.0,379.17833333333334,385.0,536870912.0,536870912.0,55.24331329333333,60.268076,55.33610048250001,60.347862,0.0052751149999999995,0.004694,57.34338336583334,60.886549,57.43083162,60.990111999999996,0.0,0.0,0.0,0.0,0.0,0.0,55.24858840833333,60.2727895,55.3413755975,60.3525755,0.0,0.0,0.0,0.0,1.0,1.0,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.0,519942253.2266667,528384000.0,86.90666666666667,0.0,236.14666666666668,384.0,81.73416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633333333333333,1.0,0.0,0.0,0.7216666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,10,multi-hop,2,600,0.0,0.0,,,0.0,0.0,378.71,385.0,536870912.0,536870912.0,55.52972517166666,60.396527,55.621881761666664,60.4708975,0.00514106,0.004781499999999999,56.931966575,60.917747,57.01854450333334,61.009583500000005,0.0,0.0,0.0,0.0,0.0,0.0,55.534866231666676,60.401921,55.627022821666664,60.476636,0.0,0.0,0.0,0.0,1.0,1.0,0.22,0.0,0.22,0.0,0.0,0.0,518916997.12,528384000.0,78.05166666666666,0.0,246.71833333333333,384.0,74.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7266666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,10,semantic,2,300,0.0,0.0,,,0.0,0.0,379.3466666666667,385.0,536870912.0,536870912.0,53.675046949999995,59.699932000000004,53.772621529999995,59.7931495,0.00536718,0.004645,57.71155188666666,60.658963,57.80073174333333,60.7378935,0.0,0.0,0.0,0.0,0.0,0.0,53.68041413,59.704366500000006,53.77798870999999,59.797512,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.0,0.28,0.0,0.0,0.0,520647693.6533333,528384000.0,99.84,0.0,215.78666666666666,384.0,99.82333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,10,structural,2,300,0.0,0.0,,,0.0,0.0,379.94666666666666,385.0,536870912.0,536870912.0,56.23875588,60.3204225,56.32801687666666,60.403467500000005,0.00545116,0.004585499999999999,57.79804842666667,60.906823,57.885505730000006,60.9993885,0.0,0.0,0.0,0.0,0.0,0.0,56.24420704,60.3257095,56.33346803666666,60.4087545,0.0,0.0,0.0,0.0,1.0,1.0,0.21333333333333335,0.0,0.21333333333333335,0.0,0.0,0.0,521287325.0133333,528384000.0,91.68333333333334,0.0,235.36333333333334,384.0,77.80333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,16,all,2,1200,0.0,0.0,,,0.0,0.0,379.17833333333334,385.0,536870912.0,536870912.0,54.29756421833333,59.478652,54.38985350833333,59.565301,0.00495746,0.0044855,55.519391560833334,59.881739499999995,55.602511209999996,59.965335499999995,0.0,0.0,0.0,0.0,0.0,0.0,54.302521678333335,59.483653000000004,54.39481096833333,59.570186,0.0,0.0,0.0,0.0,1.0,1.0,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.0,519942253.2266667,528384000.0,79.95416666666667,0.0,236.2075,384.0,73.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633333333333333,1.0,0.0,0.0,0.7216666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,16,multi-hop,2,600,0.0,0.0,,,0.0,0.0,378.71,385.0,536870912.0,536870912.0,54.98716356166666,59.575807,55.07954496166666,59.6877145,0.004928981666666667,0.0044884999999999994,56.123396516666666,60.1366565,56.207095583333334,60.2196365,0.0,0.0,0.0,0.0,0.0,0.0,54.992092543333335,59.581115,55.084473943333336,59.692747499999996,0.0,0.0,0.0,0.0,1.0,1.0,0.22,0.0,0.22,0.0,0.0,0.0,518916997.12,528384000.0,71.69833333333334,0.0,245.725,384.0,66.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7266666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,16,semantic,2,300,0.0,0.0,,,0.0,0.0,379.3466666666667,385.0,536870912.0,536870912.0,52.46003405,59.069565,52.54903300666667,59.164026500000006,0.005316716666666666,0.0045355,54.66019656,59.1864635,54.7419941,59.2608925,0.0,0.0,0.0,0.0,0.0,0.0,52.46535076666667,59.074422999999996,52.55434972333333,59.168023000000005,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.0,0.28,0.0,0.0,0.0,520647693.6533333,528384000.0,103.55666666666667,0.0,218.17,384.0,94.80666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,16,structural,2,300,0.0,0.0,,,0.0,0.0,379.94666666666666,385.0,536870912.0,536870912.0,54.75589569999999,59.579359499999995,54.851291103333324,59.670965499999994,0.00465516,0.004363499999999999,55.17057665,59.762679500000004,55.25385957333333,59.838549,0.0,0.0,0.0,0.0,0.0,0.0,54.76055086,59.5844335,54.855946263333344,59.677274499999996,0.0,0.0,0.0,0.0,1.0,1.0,0.21333333333333335,0.0,0.21333333333333335,0.0,0.0,0.0,521287325.0133333,528384000.0,72.86333333333333,0.0,235.21,384.0,66.55333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
